Action ID,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
83942490,11/19/2013,CEO LN,Coastal Energy Co,,2143.06,Cash,Completed,1/21/2014,19,Energy
92782676,6/23/2014,CENT US,Central Garden & Pet Co,HRG US,992.0,Cash,Terminated,10/14/2014,10,"Consumer, Non-cyclical"
65975251,7/2/2012,CELL US,Brightpoint Inc,IM US,895.02,Cash,Completed,10/16/2012,9,"Consumer, Cyclical"
93316824,11/12/2014,CEL SP,CITIC Envirotech Ltd,,889.35,Cash,Completed,4/16/2015,1.65,Industrial
86312605,1/16/2014,CEC US,CEC Entertainment Inc,APO US,1309.96,Cash,Completed,2/18/2014,54,"Consumer, Cyclical"
49534903,11/8/2010,CDN LN,Caledon Resources PLC,GDRAMZ CH,425.1,Cash,Completed,8/30/2011,1.12,Energy
104733669,3/30/2015,CCT CN,Catamaran Corp,UNH US,13226.57,Cash,Completed,7/28/2015,61.5,"Consumer, Non-cyclical"
146231986,5/29/2017,CCN US,CardConnect Corp,FDC US,588.58,Cash,Completed,7/7/2017,15,"Consumer, Non-cyclical"
85300452,12/20/2013,CCIX US,Coleman Cable Inc,SWIRA US,772.63,Cash,Completed,2/12/2014,26.25,Industrial
152409282,9/21/2017,CCC US,Calgon Carbon Corp,3405 JP,1329.29,Cash,Pending,3/31/2018,21.5,Basic Materials
44802090,4/26/2010,CCALF US,Sembcorp Utilities Netherlands NV,SCI SP,403.78,Cash,Completed,8/9/2010,6.75,Utilities
83962968,2/12/2014,CBY CN,Canada Bread Co Ltd,BIMBOA MM,1497.18,Cash,Completed,5/27/2014,72,"Consumer, Non-cyclical"
99665603,12/8/2014,CBST US,Cubist Pharmaceuticals LLC,MRK US,8276.55,Cash,Completed,1/22/2015,102,"Consumer, Non-cyclical"
50402081,12/13/2010,CARD SS,Cardo AB,ASSAB SS,1670.06,Cash,Completed,4/26/2011,420,Industrial
144453851,4/27/2017,CAM CN,Canam Group Inc,,595.62,Cash,Completed,7/6/2017,12.3,Basic Materials
57564934,9/8/2011,CALP US,Caliper Life Sciences Inc,PKI US,557.17,Cash,Completed,11/8/2011,10.5,"Consumer, Non-cyclical"
87287084,2/11/2014,CADX US,Cadence Pharmaceuticals Inc,MNK US,1320.56,Cash,Completed,3/20/2014,14,"Consumer, Non-cyclical"
115969582,10/3/2016,CAB US,Cabela's Inc,1270428Z US,9601.7,Cash,Completed,9/26/2017,61.5,"Consumer, Cyclical"
48314593,9/10/2010,BZW PW,Bank Zachodni WBK SA,SAN SM,5119.51,Cash,Completed,3/25/2011,226.89,Financial
81486478,9/16/2013,BZ US,Boise Inc,PKG US,1979.99,Cash,Completed,10/28/2013,12.55,Basic Materials
94428017,8/1/2014,BYI US,Bally Technologies Inc,SGMS US,5090.96,Cash,Completed,11/24/2014,83.3,"Consumer, Cyclical"
65497665,6/18/2012,BXG US,Bluegreen Vacations Corp,0212676D US,777.89,Cash,Terminated,4/3/2013,6.25,"Consumer, Cyclical"
44179717,3/29/2010,BWY US,BWAY Holding Co,,884.15,Cash,Completed,6/17/2010,20,Industrial
155432675,11/28/2017,BWLD US,Buffalo Wild Wings Inc,8453169Z US,2832.12,Cash,Pending,3/31/2018,157,"Consumer, Cyclical"
156086093,11/27/2017,BV US,Bazaarvoice Inc,967617Z US,414.85,Cash,Pending,3/31/2018,5.5,Technology
91677611,5/26/2014,BULL FP,Bull SA/France,ATO FP,581.49,Cash,Completed,12/16/2014,4.9,Technology
52615140,3/7/2011,BUL IM,Bulgari SpA,MC FP,2563.19,Cash,Completed,10/4/2011,12.25,"Consumer, Cyclical"
49696801,11/15/2010,BUCY US,Bucyrus International Inc,CAT US,8608.9,Cash,Completed,7/11/2011,92,Industrial
86625527,1/24/2014,BTOW3 BZ,B2W Cia Digital,,990.72,Cash,Completed,8/13/2014,25,Communications
154173515,10/23/2017,BSFT US,BroadSoft Inc,CSCO US,1545.91,Cash,Pending,3/31/2018,55,Technology
97822217,10/23/2014,BRP CN,Brookfield Residential Properties Inc,BAM/A CN,875.33,Cash,Completed,3/17/2015,24.25,"Consumer, Cyclical"
63029744,3/29/2012,BRI PL,Brisa Auto-Estradas de Portugal SA,,5758.37,Cash,Completed,4/11/2013,2.76,"Consumer, Non-cyclical"
84657398,7/31/2013,BRE US,BEX Portfolio LLC,,6289.54,Cash,Terminated,12/5/2013,60,Financial
45976593,6/11/2010,BRE LN,Brit Insurance Holdings BV,,1219.08,Cash,Completed,4/7/2011,10.7,Financial
66895670,7/30/2012,BRD MK,Bandar Raya Developments BHD,1094Z MK,527.75,Cash,Completed,10/29/2012,2.9,Financial
134278416,11/2/2016,BRCD US,Brocade Communications Systems Inc,AVGO US,5551.41,Cash,Completed,11/20/2017,12.75,Technology
135740030,11/23/2016,BRAM LN,Brammer PLC,13620Z US,400.33,Cash,Completed,2/7/2017,1.65,"Consumer, Cyclical"
44737447,4/21/2010,BPAT AR,Banco Patagonia SA,BBAS3 BZ,480.22,Cash,Completed,4/12/2011,5.07,Financial
57101493,8/22/2011,BOW AU,Bow Energy Ltd/AU,,439.69,Cash,Completed,1/23/2012,1.52,Energy
152277446,9/19/2017,BOBE US,Bob Evans Farms Inc/DE,POST US,1613.9,Cash,Pending,3/31/2018,77,"Consumer, Non-cyclical"
95907212,9/8/2014,BNNY US,Annie's Inc,GIS US,809.79,Cash,Completed,10/21/2014,46,"Consumer, Non-cyclical"
122724967,3/20/2016,BNK CN,Bankers Petroleum Ltd,600759 CH,506.51,Cash,Completed,10/5/2016,2.2,Energy
43303529,2/23/2010,BNE US,Donnelley Financial LLC,RRD US,451.37,Cash,Completed,11/24/2010,11.5,Technology
113820909,10/8/2015,BMR US,BioMed Realty Trust Inc,BX US,7692.82,Cash,Completed,1/28/2016,23.75,Financial
76787058,5/6/2013,BMC US,BMC Software Inc,,6695.43,Cash,Completed,9/11/2013,46.25,Technology
55931062,7/5/2011,BLUD US,Immucor Inc,8818Z US,1645.65,Cash,Completed,8/22/2011,27,"Consumer, Non-cyclical"
116966980,12/10/2015,BLT US,Blount International Inc,,777.21,Cash,Completed,4/12/2016,10,Industrial
125513574,9/19/2016,BLOX US,Infoblox Inc,389272Z US,1269.24,Cash,Completed,11/7/2016,26.5,Communications
105038869,8/24/2015,BLKIA US,Belk Inc,9875574Z US,2737.79,Cash,Completed,12/10/2015,68,"Consumer, Cyclical"
78346140,6/13/2013,BLC US,Belo Corp,TGNA US,2028.04,Cash,Completed,12/24/2013,13.75,Communications
54655326,5/19/2011,BKS US,Barnes & Noble Inc,733237Z US,1302.14,Cash,Terminated,8/18/2011,17,"Consumer, Cyclical"
47953676,9/2/2010,BKC US,Burger King Holdings Inc,4071428Z US,3933.94,Cash,Completed,10/20/2010,24,"Consumer, Cyclical"
49263655,10/28/2010,BJGP US,BMP Sunstone Corp,SAN FP,449.61,Cash,Completed,2/25/2011,10,"Consumer, Cyclical"
55781137,6/29/2011,BJ US,BJ's Wholesale Club Inc,,2365.9,Cash,Completed,10/3/2011,51.25,"Consumer, Cyclical"
142884511,4/7/2017,BIO GR,Biotest AG,1403912D CH,1275.19,Cash,Pending,6/15/2017,28.5,"Consumer, Non-cyclical"
49540731,11/8/2010,BIM CN,Baffinland Iron Mines Corp,,492.39,Cash,Completed,4/1/2011,1.5,Basic Materials
120293213,2/8/2016,BIGC TB,Big C Supercenter PCL,BJC TB,3439.31,Cash,Completed,3/21/2016,252.88,"Consumer, Cyclical"
94804196,8/8/2014,BHGR3 BZ,BHG SA - Brazil Hospitality Group,,443.85,Cash,Completed,6/9/2015,19.1,"Consumer, Cyclical"
154560425,10/29/2017,BHARTI IN,Bharti Airtel Ltd,1493Z IN,16661.22,Cash,Completed,11/3/2017,544.2,Communications
148903660,12/4/2017,BGC US,General Cable Corp,PRY IM,2517.74,Cash,Pending, ,30,Industrial
50030546,11/30/2010,BEZ US,Baldor Electric Co,ABBN SW,4146.4,Cash,Completed,1/28/2011,63.5,Industrial
58490134,10/17/2011,BEXP US,Brigham Exploration Co,STL NO,4540.6,Cash,Completed,12/9/2011,36.5,Energy
44178685,3/29/2010,BELM US,Bell Microproducts Inc,AVT US,555.56,Cash,Completed,7/7/2010,7,Industrial
69934920,10/18/2012,BEL US,Belmond Ltd,,1573.36,Cash,Terminated,9/13/2013,12.63,"Consumer, Cyclical"
110038582,9/8/2015,BEE US,Strategic Hotels & Resorts Inc,BX US,5631.85,Cash,Completed,12/14/2015,14.25,Financial
51871808,2/7/2011,BEC US,Beckman Coulter Inc,DHR US,6965.1,Cash,Completed,6/30/2011,83.5,"Consumer, Non-cyclical"
86168492,1/13/2014,BEAM US,Beam Suntory Inc,SUNTZ JP,15580.56,Cash,Completed,5/1/2014,83.5,"Consumer, Non-cyclical"
63021600,4/2/2012,BDMN IJ,Bank Danamon Indonesia Tbk PT,DBS SP,2391.29,Cash,Terminated,7/31/2013,7000,Financial
110825731,11/24/2015,BDBD US,Boulder Brands Inc,PF US,944.16,Cash,Completed,1/19/2016,11,"Consumer, Non-cyclical"
59869686,12/9/2011,BCSI US,Blue Coat Systems Inc,,942.94,Cash,Completed,2/16/2012,25.81,Communications
67193916,8/6/2012,BBY US,Best Buy Co Inc,,7594.33,Cash,Terminated,3/1/2013,26,"Consumer, Cyclical"
55858195,7/1/2011,BBBB US,Blackboard Inc,117693Z US,1714.2,Cash,Completed,10/5/2011,45,Technology
81737551,9/23/2013,BB CN,BlackBerry Ltd,FFH CN,1426.88,Cash,Terminated,11/4/2013,9,Technology
79164597,7/2/2013,BAY TB,Bank of Ayudhya PCL,8306 JP,5505.43,Cash,Completed,12/13/2013,39,Financial
42454122,1/15/2010,BARE US,Bare Escentuals Inc,4911 JP,1832.17,Cash,Completed,3/15/2010,18.2,"Consumer, Non-cyclical"
96720556,9/29/2014,BAGL US,Einstein Noah Restaurant Group Inc,1074556D LX,468.06,Cash,Completed,11/6/2014,20.25,"Consumer, Cyclical"
84588865,12/5/2013,AZEM LN,AZ Electronic Materials Sarl,MRK GR,2809.73,Cash,Completed,6/3/2014,4.035,Basic Materials
102509353,2/10/2015,AXIS SS,Axis Communications AB,7751 JP,2356.84,Cash,Completed,5/5/2015,340,Industrial
47499494,8/15/2010,AWB AU,Agrium Asia Pacific Ltd,AGU CN,1651.46,Cash,Completed,12/13/2010,1.35,"Consumer, Non-cyclical"
63026344,4/2/2012,AVP US,Avon Products Inc,COTY US,12854.35,Cash,Terminated,5/14/2012,24.75,"Consumer, Non-cyclical"
110946274,8/10/2015,AVOL US,Avolon Holdings Ltd,000415 CH,2509.52,Cash,Completed,1/8/2016,31,Financial
99425423,12/2/2014,AVNR US,Avanir Pharmaceuticals Inc,4578 JP,3169.73,Cash,Completed,1/14/2015,17,"Consumer, Non-cyclical"
128456339,7/7/2016,AVGTF US,AVG Technologies NV,AVST US,1374.74,Cash,Completed,9/13/2017,25,Communications
55292206,6/14/2011,AVE LN,Avis Budget EMEA Ltd,CAR US,1009.6,Cash,Completed,10/4/2011,3.15,"Consumer, Non-cyclical"
149064104,7/19/2017,AVA US,Avista Corp,H CN,5224.37,Cash,Pending,12/31/2018,53,Utilities
87236917,4/11/2014,AUTOHZ CH,AutoNavi Holdings Ltd,BABA US,486.57,Cash,Completed,7/17/2014,21,Technology
87136031,2/6/2014,AUT AU,Aurora Oil & Gas Pty Ltd,BTE CN,2228.88,Cash,Completed,6/13/2014,4.2,Energy
57058310,8/18/2011,AU/ LN,Autonomy Corp Ltd,HPQ US,10296.09,Cash,Completed,11/14/2011,25.5,Technology
87005799,2/4/2014,ATMI US,Entegris Professional Solutions Inc,ENTG US,951.54,Cash,Completed,5/1/2014,34,Technology
137380778,1/26/2017,ATLN SW,Actelion Ltd,JNJ US,29762.2,Cash,Completed,11/7/2017,280,"Consumer, Non-cyclical"
45247818,4/16/2010,ATL PW,Atlas Estates Ltd,3608802Z IT,400.77,Cash,Completed,6/21/2010,0.9,Financial
75471214,3/27/2013,ATL CN,Atlatsa Resources Corp,AAL LN,622.74,Cash,Completed,1/31/2014,6,Basic Materials
143221383,4/20/2017,ATK LN,WS Atkins Ltd,SNC CN,2811.69,Cash,Completed,7/4/2017,20.8,"Consumer, Non-cyclical"
51022807,1/5/2011,ATHR US,Qualcomm Atheros Inc,QCOM US,3131.26,Cash,Completed,5/25/2011,45,Communications
124126017,4/18/2016,ATHM US,Autohome Inc,,3313.41,Cash,Terminated,10/12/2016,31.5,Communications
96713470,9/29/2014,ATHL US,Athlon Energy Inc,ECA CN,6843.19,Cash,Completed,11/13/2014,58.5,Energy
84323168,11/29/2013,ATB CN,Atrium Innovations Inc,727032Z LN,787.96,Cash,Completed,2/18/2014,24,"Consumer, Non-cyclical"
81150319,9/5/2013,ASTX US,Astex Pharmaceuticals Inc,4578 JP,724.81,Cash,Completed,10/14/2013,8.5,"Consumer, Non-cyclical"
104735931,3/30/2015,ASPX US,Auspex Pharmaceuticals Inc,TEVA IT,3108.86,Cash,Completed,5/6/2015,101,"Consumer, Non-cyclical"
61004946,5/13/2013,ASIA US,AsiaInfo-Linkage Inc,,567.03,Cash,Completed,1/16/2014,12,Communications
72225033,12/21/2012,ASCA US,Ameristar Casinos Inc,9876567D US,2689.58,Cash,Completed,8/14/2013,26.5,"Consumer, Cyclical"
91443053,5/20/2014,ARX US,Aeroflex Holding Corp,COB LN,1434.51,Cash,Completed,9/15/2014,10.5,Technology
103157573,3/2/2015,ARUN US,Aruba Networks Inc,HPQ US,2518.39,Cash,Completed,5/20/2015,24.67,Communications
49404190,11/2/2010,ARTG US,Art Technology Group Inc,ORCL US,843.82,Cash,Completed,1/6/2011,6,Communications
86902988,2/3/2014,ARTC US,ArthroCare Corp,SN/ LN,1111.21,Cash,Completed,5/30/2014,48.25,"Consumer, Non-cyclical"
48151779,9/13/2010,ARST US,ArcSight LLC,HPQ US,1484.57,Cash,Completed,10/25/2010,43.5,Technology
105480939,4/14/2015,ARMS LN,Asia Resource Minerals PLC,1260781D VI,747.4,Cash,Completed,8/13/2015,0.56,Energy
128891212,7/18/2016,ARM LN,ARM Holdings PLC,9984 JP,30124.56,Cash,Completed,9/6/2016,17,Technology
56057027,7/11/2011,ARJ US,Arch Chemicals Inc,LONN SW,1349.62,Cash,Completed,10/21/2011,47.2,Basic Materials
138419638,1/9/2017,ARIA US,ARIAD Pharmaceuticals Inc,4502 JP,5001.1,Cash,Completed,2/17/2017,24,"Consumer, Non-cyclical"
69331284,10/1/2012,ARI AU,ACN 004 410 833 Ltd,,3450.27,Cash,Terminated,10/31/2012,0.88,Basic Materials
144543726,2/3/2017,AREVA FP,Areva SA,223727Z FP,3498.35,Cash,Completed,7/12/2017,4.5,Industrial
151016395,10/26/2017,ARE CN,Aecon Group Inc,1800 HK,1331.99,Cash,Pending,3/31/2018,20.37,Industrial
64661927,5/22/2012,ARBA US,Ariba Inc,SAP GR,4324.07,Cash,Completed,10/2/2012,45,Technology
72052221,12/18/2012,ARB US,Nielsen Audio Inc,9876549D US,1237.78,Cash,Completed,9/30/2013,48,"Consumer, Non-cyclical"
134713782,11/8/2016,ARA SP,ARA Asset Management Ltd,,649.88,Cash,Completed,4/19/2017,1.78,Financial
81912925,9/27/2013,AR/ LN,Archipelago Resources Ltd,64735Z IJ,542.05,Cash,Completed,11/13/2013,0.58,Basic Materials
90798931,5/5/2014,AQA AU,Aquila Resources Ltd,,583.15,Cash,Completed,7/30/2014,3.4,Basic Materials
50593004,12/20/2010,APSG US,Raytheon Applied Signal Technology Inc,RTN US,490.98,Cash,Completed,2/1/2011,38,Communications
113653066,10/26/2015,APR LN,APR Energy Ltd,,702.09,Cash,Completed,2/12/2016,1.75,Utilities
73671305,2/4/2013,APKT US,Acme Packet Inc,ORCL US,1677.46,Cash,Completed,4/1/2013,29.25,Communications
131675099,9/8/2016,APIC US,Apigee Corp,GOOGL US,487.41,Cash,Completed,11/11/2016,17.4,Technology
144285793,4/25/2017,APFH US,AdvancePierre Foods Holdings Inc,TSN US,4140.75,Cash,Completed,6/8/2017,40.25,"Consumer, Cyclical"
55997892,7/7/2011,APAC US,APAC Customer Services Inc,507830Z US,403.76,Cash,Completed,10/17/2011,8.55,Communications
106773810,5/12/2015,AOL US,Oath Inc,VZ US,4025.33,Cash,Completed,6/23/2015,50,Communications
83199924,10/31/2013,AOIL SS,Alliance Oil Co Ltd,1059486Z UZ,2940.08,Cash,Completed,12/17/2013,60,Energy
43629315,3/8/2010,AOE AU,Arrow Energy Holdings Pty Ltd,,3323.47,Cash,Completed,8/26/2010,4.7,Energy
152940781,11/11/2015,ANGI US,ANGI Homeservices Inc,IAC US,512.85,Cash,Terminated,11/30/2015,8.75,Communications
125779277,5/18/2016,ANDE US,Andersons Inc/The,HCHC US,1729.18,Cash,Terminated,5/18/2016,37,"Consumer, Non-cyclical"
125689210,5/16/2016,ANAC US,Anacor Pharmaceuticals Inc,PFE US,4632.7,Cash,Completed,6/27/2016,99.25,"Consumer, Non-cyclical"
106792290,5/12/2015,AN FP,Societe d'Edition de Canal Plus SA,VIV FP,461.8,Cash,Completed,9/29/2015,8,Communications
144302863,6/6/2017,AMRI US,Albany Molecular Research Inc,,1540.03,Cash,Completed,9/1/2017,21.75,"Consumer, Non-cyclical"
98203284,10/31/2014,AMRE US,AmREIT Inc,1091159D US,737.04,Cash,Completed,2/19/2015,26.55,Financial
53567776,4/11/2011,AMMD US,Astora Women's Health Holdings LLC,ENDP US,2666.84,Cash,Completed,6/20/2011,30,"Consumer, Non-cyclical"
65969258,6/29/2012,AMLN US,Amylin Pharmaceuticals LLC,BMY US,6486.1,Cash,Completed,8/9/2012,31,"Consumer, Non-cyclical"
112163623,9/8/2015,AML LN,MS Amlin PLC,8725 JP,5182.21,Cash,Completed,2/2/2016,6.7,Financial
69598780,10/8/2012,AMIL3 BZ,Amil Participacoes SA,UNH US,2322.05,Cash,Completed,5/9/2013,31.8,"Consumer, Non-cyclical"
131516373,9/6/2016,AM3D GR,SLM Solutions Group AG,GE US,741.15,Cash,Terminated,10/26/2016,38,Technology
92067971,6/4/2014,ALZ AU,Frasers Property Ltd,FCL SP,3385.65,Cash,Completed,10/31/2014,4.48,Financial
131527731,9/6/2016,ALU FP,Alcatel-Lucent SA,NOKIA FH,651.68,Cash,Completed,11/2/2016,3.5,Communications
119831439,2/1/2016,ALR US,Alere Inc,ABT US,7585.9,Cash,Completed,10/3/2017,51,"Consumer, Non-cyclical"
84194804,12/19/2013,ALGETA NO,Algeta ASA,BAYN GR,2462.82,Cash,Completed,3/24/2014,362,"Consumer, Non-cyclical"
74415155,2/26/2013,ALC US,Assisted Living Concepts LLC,8818Z US,454.26,Cash,Completed,7/12/2013,12,"Consumer, Non-cyclical"
143560206,4/24/2017,AKRX US,Akorn Inc,FRE GR,4839.39,Cash,Pending,12/31/2018,34,"Consumer, Non-cyclical"
123307754,5/23/2016,AIXA GR,AIXTRON SE,1404910D CH,554.25,Cash,Terminated,12/8/2016,6,Technology
139672756,3/14/2017,AIRM US,Air Methods Corp,0704811D US,2467.38,Cash,Completed,4/24/2017,43,"Consumer, Non-cyclical"
46148331,6/21/2010,AIPC US,American Italian Pasta Co,RAH US,1171.62,Cash,Completed,7/28/2010,53,"Consumer, Non-cyclical"
120975985,3/15/2016,AIO AU,Asciano Ltd,,9405.78,Cash,Completed,8/26/2016,9.15,Industrial
108360486,6/17/2015,AIE LN,Anite Ltd,KEYS US,549.19,Cash,Completed,8/14/2015,1.26,Technology
126871050,6/8/2016,AHP US,Ashford Hospitality Prime Inc,1411875D US,1405.2,Cash,Pending, ,23.65,Financial
66338816,7/12/2012,AGS LN,Dentsu Aegis Network Ltd,4324 JP,4539.09,Cash,Completed,3/27/2013,2.4,Communications
66206612,7/9/2012,AGP US,AMERIGROUP Corp,ANTM US,4555.96,Cash,Completed,12/24/2012,92,"Consumer, Non-cyclical"
54701233,5/23/2011,AG SP,Allgreen Properties Ltd,8369645Z MK,732.79,Cash,Completed,7/12/2011,1.6,Financial
81929479,9/27/2013,AFR SJ,Afgri Ltd,0876201D SJ,470.77,Cash,Completed,4/1/2014,7.1,"Consumer, Non-cyclical"
105833658,4/22/2015,AEC US,Associated Estates Realty Corp,BAM/A CN,2414.35,Cash,Completed,8/7/2015,28.75,Financial
61731374,2/16/2012,AEA US,Advance America Cash Advance Centers Inc,ELEKTRA* MM,655.58,Cash,Completed,4/24/2012,10.5,"Consumer, Non-cyclical"
101908005,2/2/2015,ADVS US,Advent Software Inc,SSNC US,2581.33,Cash,Completed,7/9/2015,44.25,Technology
120658813,2/16/2016,ADT US,ADT Corp/The,APO US,12303.8,Cash,Completed,5/2/2016,42,"Consumer, Non-cyclical"
46718350,7/13/2010,ADCT US,CommScope Connectivity LLC,TEL US,1331.63,Cash,Completed,12/10/2010,12.75,Communications
131444110,9/2/2016,ACW US,Accuride Corp,577000Z US,412.18,Cash,Completed,11/18/2016,2.58,"Consumer, Cyclical"
81983061,9/30/2013,ACTV US,Active Network Inc/The,389272Z US,800.25,Cash,Completed,11/18/2013,14.5,Communications
70011103,10/22/2012,ACOM US,Ancestry.com Inc,727032Z LN,1411.9,Cash,Completed,12/31/2012,32,Communications
62577874,3/16/2012,ACM/A CN,Astral Media Inc,BCE CN,3759.85,Cash,Completed,7/9/2013,50,Communications
48993811,10/18/2010,ACLI US,American Commercial Lines Inc,21380Z US,776.04,Cash,Completed,12/22/2010,33,Industrial
82130739,10/2/2013,ACIN SW,Acino International AG,,577.95,Cash,Completed,9/17/2014,115,"Consumer, Non-cyclical"
46920650,7/22/2010,ACF US,General Motors Financial Co Inc,GM US,3306.53,Cash,Completed,10/1/2010,24.5,Financial
86779351,1/30/2014,ACCL US,Biovia Corp,DSY FP,646.16,Cash,Completed,4/30/2014,12.5,Technology
143692393,4/11/2017,ACCEL NA,Accell Group,1442Z NA,1068.1,Cash,Terminated,5/2/2017,33,"Consumer, Cyclical"
111984715,9/2/2015,ACC CN,Amica Mature Lifestyles Inc,6648116Z CN,820.81,Cash,Completed,12/23/2015,18.75,"Consumer, Non-cyclical"
46611226,7/8/2010,ACAP US,American Physicians Capital Inc,13424Z US,404.78,Cash,Completed,10/25/2010,41.5,Financial
62602480,3/19/2012,ABVT US,AboveNet Inc,ZAYO US,2146.62,Cash,Completed,7/2/2012,84,Communications
53951666,4/26/2011,ABSP SW,Absolute Private Equity AG,18418Z US,834.58,Cash,Completed,2/22/2012,18.5,Financial
132864185,10/13/2015,ABI BB,Anheuser-Busch InBev SA/NV,ABIT BB,122966.08,Cash,Completed,10/10/2016,0.45,"Consumer, Non-cyclical"
143951251,5/15/2017,ABE SM,Abertis Infraestructuras SA,ATL IM,34388.44,Cash,Pending, ,16.5,"Consumer, Non-cyclical"
139803462,8/29/2017,ABCO US,Advisory Board Co/The,UNH US,2591.26,Cash,Completed,11/20/2017,53.81,"Consumer, Non-cyclical"
87282590,2/7/2014,AAN US,Aaron's Inc,8133172Z US,2320.53,Cash,Terminated,4/17/2014,30.5,"Consumer, Non-cyclical"
154660256,10/30/2017,AAAP US,Advanced Accelerator Applications SA,NOVN SW,3305.62,Cash,Pending,1/19/2018,82,"Consumer, Non-cyclical"
136482660,11/28/2016,991 HK,Datang International Power Generation Co Ltd,CHDACZ CH,19797.29,Cash,Pending, ,3.56,Utilities
52300160,2/24/2011,9737 JP,CSK Corp,,778.56,Cash,Completed,4/11/2011,203,Technology
44669556,4/19/2010,9408593Q LN,Arriva PLC,DBHN GR,3668.33,Cash,Completed,8/31/2010,7.75,Industrial
43397681,3/26/2010,8986 JP,Japan Rental Housing Investments Inc,3572027Z NA,536.9,Cash,Completed,6/30/2010,116190,Financial
51967567,2/10/2011,8763 JP,Fuji Fire And Marine Insurance Co Ltd/The,AIG US,557.06,Cash,Completed,7/29/2011,146,Financial
59411085,11/22/2011,8697 JP,Japan Exchange Group Inc,TSEGZ JP,1122.21,Cash,Completed,8/22/2012,480000,Financial
58085013,9/30/2011,8574 JP,SMBC Consumer Finance Co Ltd,8316 JP,920.36,Cash,Completed,11/30/2011,780,Financial
84044606,11/21/2013,845 HK,Glorious Property Holdings Ltd,0334596D HK,575.55,Cash,Terminated,1/17/2014,1.8,Financial
45361070,5/17/2010,8397627Q US,Psychiatric Solutions Inc,UHS US,3114.41,Cash,Completed,11/16/2010,33.75,"Consumer, Non-cyclical"
43521511,3/3/2010,8275783Q LN,Care UK Ltd,3416Z LN,653.85,Cash,Completed,4/26/2010,4.5,"Consumer, Non-cyclical"
153198656,9/15/2017,826 HK,Tiangong International Co Ltd,1542639D HK,597.85,Cash,Pending, ,0.9,Basic Materials
42230360,1/6/2010,8258 JP,Cedyna Financial Corp,8316 JP,540.54,Cash,Completed,5/31/2010,154,Financial
49565884,11/9/2010,8251545Q US,Atlas Energy Inc,CVX US,4916.06,Cash,Completed,2/18/2011,38.25,Energy
66377367,7/13/2012,8175 JP,Best Denki Co Ltd,9831 JP,412.12,Cash,Completed,12/13/2012,151,"Consumer, Cyclical"
138747630,1/13/2017,801 HK,Golden Meditech Holdings Ltd,1482318D CH,400.55,Cash,Completed,4/10/2017,1.25,"Consumer, Non-cyclical"
150866547,8/22/2017,762 HK,China Unicom Hong Kong Ltd,600050 CH,32059.15,Cash,Completed,11/28/2017,13.24,Communications
135638903,11/22/2016,7248 JP,Calsonic Kansei Corp,KKR US,3112.0,Cash,Completed,5/8/2017,1290,"Consumer, Cyclical"
104453551,3/24/2015,688 HK,China Overseas Land & Investment Ltd,601668 CH,10254.53,Cash,Completed,5/18/2015,25.38,Financial
47081594,7/29/2010,6764 JP,Sanyo Electric Co Ltd,6752 JP,3009.26,Cash,Completed,10/6/2010,138,Industrial
116506047,3/30/2016,6753 JP,Sharp Corp/Japan,,7526.3,Cash,Completed,8/12/2016,88,"Consumer, Cyclical"
71729219,12/10/2012,6723 JP,Renesas Electronics Corp,INCJZ JP,3735.56,Cash,Completed,9/30/2013,120,Technology
138685433,1/13/2017,6581 JP,Hitachi Koki Co Ltd,KKR US,795.09,Cash,Completed,7/24/2017,870,Industrial
148412049,7/6/2017,582 HK,Landing International Development Ltd,0837424D CH,575.65,Cash,Pending,7/27/2017,0.075,Industrial
119796615,2/1/2016,5413 JP,Nisshin Steel Co Ltd,5401 JP,2783.74,Cash,Completed,3/6/2017,1620,Basic Materials
44929161,4/28/2010,49 HK,Wheelock Properties Ltd,20 HK,888.82,Cash,Completed,7/22/2010,13,Financial
70095514,10/24/2012,4817 JP,Jupiter Telecommunications Co Ltd,,3212.31,Cash,Completed,7/30/2013,123000,Communications
51806941,2/3/2011,4756 JP,Culture Convenience Club Co Ltd,MMHLDZ JP,1250.8,Cash,Completed,7/22/2011,600,"Consumer, Cyclical"
59918961,12/12/2011,384 HK,China Gas Holdings Ltd,,3277.73,Cash,Terminated,10/15/2012,3.5,Energy
84836849,12/11/2013,3730 JP,Macromill Inc/Pre 2014,3978 JP,423.01,Cash,Completed,4/25/2014,786,Communications
47410770,8/10/2010,349 HK,Industrial & Commercial Bank of China Asia Ltd,601398 CH,1393.52,Cash,Completed,12/21/2010,29.45,Financial
81235964,9/9/2013,3331 HK,Vinda International Holdings Ltd,SCAB SS,808.84,Cash,Completed,11/11/2013,11,"Consumer, Non-cyclical"
73116420,1/17/2013,325 HK,Trauson Holdings Co Ltd,SYK US,677.6,Cash,Completed,7/15/2013,7.5,"Consumer, Non-cyclical"
148576132,7/9/2017,316 HK,Orient Overseas International Ltd,,8403.53,Cash,Pending, ,78.67,Industrial
85846785,4/1/2014,302 HK,OCBC Wing Hang Bank Ltd,OCBC SP,4831.32,Cash,Completed,7/29/2014,125,Financial
