Action ID,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
69224411,9/27/2012,ZZ US,Sealy Corp,TPX US,909.51,Cash,Completed,3/18/2013,2.2,"Consumer, Cyclical"
111216237,8/17/2015,ZU US,zulily Inc,QVCA US,2067.15,Cash and Stock,Completed,10/2/2015,9.375,Communications
112314918,11/6/2015,ZSPH US,ZS Pharma Inc,AZN LN,2037.6,Cash,Completed,12/18/2015,90,"Consumer, Non-cyclical"
125179220,5/5/2016,ZPIN US,Zhaopin Ltd,,487.8,Cash,Pending, ,17.75,Communications
81900649,9/26/2013,ZOLT US,Zoltek Cos Inc,3402 JP,575.46,Cash,Completed,3/3/2014,16.75,Basic Materials
62404789,3/12/2012,ZOLL US,Zoll Medical Corp,3407 JP,2062.85,Cash,Completed,4/30/2012,93,"Consumer, Non-cyclical"
43195085,2/18/2010,ZNT US,Zenith National Insurance Corp,FFH CN,1320.99,Cash,Completed,5/21/2010,38,Financial
140287996,2/13/2017,ZLTQ US,Zeltiq Aesthetics Inc,AGN US,2309.42,Cash,Completed,5/1/2017,56.5,"Consumer, Non-cyclical"
87551829,2/19/2014,ZLC US,Zale Corp,SIG US,1198.06,Cash,Completed,5/30/2014,21,"Consumer, Cyclical"
56303521,7/20/2011,ZL CN,Microsemi Semiconductor Corp,MSCC US,448.94,Cash,Completed,10/31/2011,3.98,Technology
72579414,1/2/2013,ZIP US,Zipcar Inc,CAR US,509.92,Cash,Completed,3/15/2013,12.25,"Consumer, Non-cyclical"
84897937,1/27/2014,ZIGGO NA,Ziggo Holding BV,LBTYA US,11080.59,Cash and Stock,Completed,12/22/2014,11,Communications
48043400,9/7/2010,ZGEN US,ZymoGenetics Inc,BMY US,725.15,Cash,Completed,10/13/2010,9.75,"Consumer, Non-cyclical"
105214134,4/8/2015,ZEP US,Zep Inc,161147Z US,677.6,Cash,Completed,6/26/2015,20.05,Basic Materials
124386594,1/19/2017,ZC FP,Zodiac Aerospace,SAF FP,8855.4,Cash,Pending,12/31/2017,25,Industrial
109424566,7/9/2015,YY US,YY Inc,,2313.53,Cash,Terminated,6/15/2016,68.5,Communications
114213333,10/16/2015,YOKU US,Youku Tudou Inc,BABA US,5119.1,Cash,Completed,4/6/2016,27.6,Communications
110958652,8/10/2015,YDLE US,Yodlee Inc,ENV US,443.01,Cash and Stock,Completed,11/20/2015,11.51,Communications
126153816,7/21/2016,YDKN US,Yadkin Financial Corp,FNB US,1372.8,Stock,Completed,3/13/2017,N/A,Financial
139414367,1/30/2017,XXIA US,Ixia,KEYS US,1559.49,Cash,Completed,4/19/2017,19.65,Communications
146250928,5/30/2017,XTLY US,Xactly Corp,389272Z US,501.26,Cash,Completed,7/31/2017,15.65,Technology
61456766,2/7/2012,XTA LN,Xstrata Ltd,GLEN LN,43424.21,Stock,Completed,5/3/2013,N/A,Basic Materials
63236178,4/10/2012,XRIT US,X-Rite Inc,DHR US,625.84,Cash,Completed,5/16/2012,5.55,Industrial
109081535,7/1/2015,XOOM US,Xoom Corp,PYPL US,842.45,Cash,Completed,11/13/2015,25,"Consumer, Non-cyclical"
102374824,2/6/2015,XLS US,Exelis Inc,HRS US,4735.56,Cash and Stock,Completed,5/29/2015,16.625,Industrial
143625705,4/10/2017,XCRA US,Xcerra Corp,1334073D CH,441.03,Cash,Pending,12/31/2017,10.25,Technology
49329529,11/1/2010,XCO US,EXCO Resources Inc,,5183.24,Cash,Terminated,7/8/2011,20.5,Energy
115671578,10/4/2015,XCH LN,Xchanging Ltd,CSC US,760.83,Cash,Completed,6/6/2016,1.9,Technology
145818145,5/22/2017,XBKS US,Xenith Bankshares Inc,UBSH US,731.97,Stock,Completed,1/2/2018,N/A,Financial
106231939,4/30/2015,WX US,WuXi PharmaTech Cayman Inc,,2967.44,Cash,Completed,12/11/2015,46,"Consumer, Non-cyclical"
44801694,4/26/2010,WX US,WuXi PharmaTech Cayman Inc,CRL US,1736.13,Cash and Stock,Terminated,7/30/2010,11.25,"Consumer, Non-cyclical"
128451851,7/7/2016,WWAV US,WhiteWave Foods Co/The,BN FP,12349.07,Cash,Completed,4/12/2017,56.25,"Consumer, Non-cyclical"
50674946,12/22/2010,WTNY US,Whitney Holding Corp/LA,HBHC US,1377.74,Stock,Completed,6/7/2011,N/A,Financial
49792632,11/18/2010,WTN CN,Western Coal Corp,WLTGQ US,3855.86,Cash or Stock,Completed,4/7/2011,11.5,Energy
93385053,7/7/2014,WTF AU,Wotif.com Holdings Ltd,EXPE US,547.52,Cash,Completed,11/18/2014,3.3,Communications
61096277,1/25/2012,WSX CN,Wild Stream Exploration Inc,CPG CN,595.9,Stock,Completed,3/16/2012,N/A,Energy
134894105,5/9/2017,WSTC US,West Corp,APO US,4974.44,Cash,Completed,10/11/2017,23.5,Communications
48751436,10/6/2010,WSM LN,Wellstream Holdings Ltd,GE US,1367.31,Cash,Completed,3/8/2011,7.86,Energy
74260946,2/21/2013,WSHLY US,WSP Holdings Ltd,0111135D US,863.45,Cash,Terminated,5/31/2014,3.2,Energy
65203199,6/7/2012,WSH LN,WSP Group Ltd,WSP CN,540.58,Cash,Completed,8/2/2012,4.35,Industrial
60844523,1/17/2012,WRK-U CN,Whiterock Real Estate Investment Trust,D-U CN,997.35,Cash or Stock,Completed,3/6/2012,16.25,Financial
70289685,10/31/2012,WRC US,Warnaco Group Inc/The,PVH US,2823.82,Cash and Stock,Completed,2/14/2013,51.75,"Consumer, Cyclical"
106836318,5/13/2015,WPZ US,Williams Partners LP,WMB US,14129.35,Stock,Terminated,9/28/2015,N/A,Energy
148319477,8/9/2017,WPG LN,Worldpay Group PLC,VNTV US,11298.12,Cash and Stock,Pending,1/16/2018,0.55,Financial
138420760,1/9/2017,WOOF US,VCA Inc,4614Z US,8793.13,Cash,Completed,9/13/2017,93,"Consumer, Non-cyclical"
62446802,3/13/2012,WOLF US,Great Wolf Resorts Inc,APO US,743.83,Cash,Completed,5/7/2012,7.85,"Consumer, Cyclical"
63152530,4/5/2012,WOLF US,Great Wolf Resorts Inc,730174Z US,723.77,Cash,Terminated,4/21/2012,7.25,"Consumer, Cyclical"
149179974,7/21/2017,WNRL US,Western Refining Logistics LP,ANDX US,2539.22,Stock,Completed,10/31/2017,N/A,Energy
135453270,11/17/2016,WNR US,Western Refining Inc,ANDV US,5889.54,Cash or Stock,Completed,6/2/2017,37.3,Energy
54289219,5/6/2011,WMG US,Warner Music Group Corp,382735Z US,2962.72,Cash,Completed,7/20/2011,8.25,"Consumer, Cyclical"
126029554,5/23/2016,WMF GR,WMF AG,SK FP,1776.79,Cash,Completed,11/30/2016,1020.0000 Mln,"Consumer, Cyclical"
108532149,9/28/2015,WMB US,Williams Cos Inc/The,ETE US,58093.29,Cash or Stock,Terminated,6/29/2016,43.5,Energy
90511110,4/29/2014,WLF LN,Cirrus Logic International UK Ltd,CRUS US,435.79,Cash,Completed,8/26/2014,2.35,Technology
60105485,12/19/2011,WINN US,Winn-Dixie Stores Inc,513294Z US,426.57,Cash,Completed,3/12/2012,9.5,"Consumer, Non-cyclical"
105220278,10/17/2015,WIN GR,Diebold Nixdorf AG,DBD US,1501.4,Cash and Stock,Completed,8/15/2016,38.98,Technology
116756555,12/7/2015,WIBC US,Wilshire Bancorp Inc,HOPE US,1008.2,Stock,Completed,8/1/2016,N/A,Financial
66378682,7/13/2012,WHC AU,Whitehaven Coal Ltd,0374508D AU,5515.74,Cash,Terminated,8/24/2012,5.2,Energy
138653312,1/25/2017,WGL US,WGL Holdings Inc,ALA CN,6289.42,Cash,Pending,6/30/2018,88.25,Utilities
147314166,6/16/2017,WFM US,Whole Foods Market Inc,AMZN US,13605.36,Cash,Completed,8/29/2017,42,"Consumer, Non-cyclical"
157086169,12/12/2017,WFD AU,Westfield Corp,UL NA,21863.74,Cash and Stock,Pending,6/30/2018,2.67,Financial
145563154,5/16/2017,WFBI US,WashingtonFirst Bankshares Inc,SASR US,456,Stock,Completed,1/2/2018,N/A,Financial
104722407,3/28/2015,WDF IM,World Duty Free SpA,DUFN SW,2481.87,Cash,Completed,8/7/2015,10.25,"Consumer, Cyclical"
104729961,3/28/2015,WDF IM,World Duty Free SpA,DUFN SW,1419.23,Cash,Completed,11/13/2015,10.25,"Consumer, Cyclical"
77240040,5/20/2013,WCRX US,Warner Chilcott PLC,AGN US,7809.42,Stock,Completed,10/1/2013,N/A,"Consumer, Non-cyclical"
132309089,9/22/2016,WCIC US,WCI Communities Inc,LEN US,785.54,Cash,Completed,2/13/2017,23.5,"Consumer, Cyclical"
69179335,9/26/2012,WCBO US,West Coast Bancorp/OR,COLB US,465.19,Cash and Stock,Completed,4/2/2013,12.05,Financial
60202177,12/21/2011,WCAA US,WCA Waste Corp,779672Z US,429.99,Cash,Completed,3/26/2012,6.5,Industrial
77242570,5/20/2013,WBSN US,Websense LLC,389272Z US,889.15,Cash,Completed,6/26/2013,24.75,Communications
141963362,7/24/2017,WBMD US,WebMD Health Corp,INET US,2594,Cash,Completed,9/18/2017,66.5,Communications
73482212,1/30/2013,WBL SP,WBL Corp Ltd,UEM SP,724.99,Cash,Completed,5/29/2013,4.5,Industrial
50156488,12/2/2010,WBDF RM,Wimm-Bill-Dann Foods OJSC,PEP US,4152.7,Cash,Completed,2/3/2011,132,"Consumer, Non-cyclical"
50156756,12/2/2010,WBDF RM,Wimm-Bill-Dann Foods OJSC,PEP US,1257.7,Cash,Completed,2/10/2011,3883.7,"Consumer, Non-cyclical"
130097825,8/8/2016,WB CN,Whistler Blackcomb Holdings Inc,MTN US,1163.56,Cash and Stock,Completed,10/18/2016,17.5,"Consumer, Cyclical"
59451756,11/22/2011,WAVIN NA,Wavin NV,MEXCHEM* MM,1169.89,Cash,Completed,7/12/2012,10.5,Industrial
67095000,8/2/2012,WAVE US,Nextwave Wireless Inc,T US,624.94,Cash,Completed,1/25/2013,1,Communications
144891095,5/5/2017,VWR US,VWR Corp,4465452Z US,6311.76,Cash,Completed,11/22/2017,33.25,"Consumer, Non-cyclical"
141383321,3/2/2017,VTTI US,VTTI Energy Partners LP,3611774Z NA,1174.41,Cash,Completed,9/15/2017,19.5,Energy
45133157,5/6/2010,VTIV US,inVentiv Health Inc,,1092.75,Cash,Completed,8/5/2010,26.05,Communications
42459334,1/13/2010,VTGK RM,T Plus PJSC,362522Z RU,867.54,Cash,Terminated,6/30/2010,1.354,Utilities
44002416,3/23/2010,VTG LN,Babcock Southern Holdings Ltd,BAB LN,2286.84,Cash and Stock,Completed,7/9/2010,3.616,Industrial
45885490,5/13/2010,VTEL RM,VolgaTelecom,RTKM RM,1197.15,Stock,Completed,4/4/2011,N/A,Communications
131921069,9/14/2016,VTAE US,Vitae Pharmaceuticals Inc,AGN US,540.6,Cash,Completed,10/26/2016,21,"Consumer, Non-cyclical"
62656525,3/20/2012,VT CN,Viterra Inc,GLEN LN,7498.88,Cash,Completed,12/19/2012,16.25,Industrial
144616161,5/1/2017,VSN CN,Veresen Inc,PPL CN,5085.35,Cash or Stock,Completed,10/5/2017,18.65,Energy
54217001,5/4/2011,VSEA US,Varian Semiconductor Equipment Associates Inc,AMAT US,4572.39,Cash,Completed,11/11/2011,63,Technology
59383848,11/21/2011,VRUS US,Gilead Pharmasset LLC,GILD US,10605.88,Cash,Completed,1/18/2012,137,"Consumer, Non-cyclical"
50264820,12/6/2010,VRGY US,Verigy Ltd,6857 JP,606.7,Cash,Completed,7/6/2011,15,Technology
83627169,11/11/2013,VPHM US,Shire ViroPharma Inc,SHP LN,3410.67,Cash,Completed,1/27/2014,50,"Consumer, Non-cyclical"
100155534,12/17/2014,VOLC US,Volcano Corp,PHIA NA,1171.94,Cash,Completed,2/18/2015,18,"Consumer, Non-cyclical"
148638773,7/11/2017,VOC AU,Vocus Group Ltd,AFFEQTZ HK,2415.72,Cash,Terminated,8/21/2017,3.5,Communications
144896765,6/7/2017,VOC AU,Vocus Group Ltd,KKR US,2393.65,Cash,Terminated,8/21/2017,3.5,Communications
53853881,4/20/2011,VNOI NA,Vastned Offices/Industrial NV,NSI NA,1187.29,Stock,Completed,10/14/2011,N/A,Financial
108097830,6/10/2015,VNET US,21Vianet Group Inc,,2045.96,Cash,Terminated,6/30/2016,23,Communications
73754839,2/5/2013,VMED US,Virgin Media Inc/Old,LBTYA US,21627.16,Cash and Stock,Completed,6/10/2013,17.5,Communications
59911133,12/12/2011,VMC US,Vulcan Materials Co,MLM US,7473.93,Stock,Terminated,5/15/2012,N/A,Basic Materials
80515837,8/15/2013,VLTR US,Volterra Semiconductor Corp,MXIM US,422.4,Cash,Completed,10/2/2013,23,Technology
54121543,5/2/2011,VLCM US,Volcom LLC,KER FP,511.92,Cash,Completed,6/24/2011,24.5,"Consumer, Cyclical"
53206630,3/25/2011,VIVO4 BZ,Vivo Participacoes SA,VIVT4 BZ,5393.5,Stock,Completed,6/8/2011,N/A,Communications
96438837,9/22/2014,VIAS US,Viasystems Group Inc,TTMI US,905.75,Cash and Stock,Completed,6/2/2015,11.33,Industrial
78637965,6/24/2013,VHS US,Vanguard Health Systems Inc,THC US,4095.92,Cash,Completed,10/1/2013,21,"Consumer, Non-cyclical"
49767759,11/17/2010,VEN CN,Ventana Gold Corp,3501797Z BZ,1062.13,Cash,Completed,3/28/2011,13.06,Basic Materials
130587872,11/11/2016,VDTH US,Videocon d2h Ltd,DITV IN,1185.7,Stock,Pending,12/31/2017,N/A,Communications
85162297,12/18/2013,VCI US,Valassis Communications Inc,14394Z US,1771.62,Cash,Completed,2/5/2014,34.04,"Consumer, Non-cyclical"
73491633,1/30/2013,VCBI US,Virginia Commerce Bancorp Inc,UBSI US,448.9,Stock,Completed,2/3/2014,N/A,Financial
136286314,12/2/2016,VASC US,Vascular Solutions Inc,TFX US,962.63,Cash,Completed,2/21/2017,56,"Consumer, Non-cyclical"
72211723,12/21/2012,VARD SP,Vard Holdings Ltd,186950Z IM,636.3,Cash,Completed,1/23/2013,1.22,Industrial
122720005,3/20/2016,VAL US,Valspar Corp/The,SHW US,11205.54,Cash,Completed,6/1/2017,113,Basic Materials
96102945,9/12/2014,VAC1V FH,Vacon Oyj,DNFS DC,1357.29,Cash,Completed,5/18/2015,34,Industrial
122895558,4/4/2016,VA US,Virgin America Inc,ALK US,2169.5,Cash,Completed,12/15/2016,57,"Consumer, Cyclical"
72973797,1/14/2013,UUU CN,Uranium One Inc,,1351.81,Cash,Completed,10/22/2013,2.86,Basic Materials
47271136,6/8/2010,UUU CN,Uranium One Inc,2731593Z RU,922.48,Cash,Completed,12/27/2010,610.0000 Mln,Basic Materials
46567605,7/7/2010,UTS CN,UTS Energy Corp,FP FP,995.16,Cash,Completed,10/7/2010,3.08,Energy
113874094,10/9/2015,UTIW US,UTi Worldwide Inc,DSV DC,1070.35,Cash,Completed,1/25/2016,7.1,Industrial
45885750,5/13/2010,UTEL RM,Southern Telecommunications Co,RTKM RM,1083.71,Stock,Completed,4/4/2011,N/A,Communications
139781706,2/2/2017,UTEK US,Ultratech Inc,VECO US,516.83,Cash and Stock,Completed,5/30/2017,21.75,Technology
117805346,12/22/2015,USG NA,USG People BV,6098 JP,1696.87,Cash,Completed,5/30/2016,17.5,"Consumer, Non-cyclical"
149408162,7/26/2017,USAB US,USAmeriBancorp Inc,VLY US,816,Stock,Completed,1/2/2018,N/A,Financial
45885702,5/13/2010,URSI RM,Uralsvyazinform,RTKM RM,1293.3,Stock,Completed,4/2/2011,N/A,Communications
93611821,7/13/2014,URS US,URS Corp,ACM US,6087.6,Cash or Stock,Completed,10/17/2014,53.991,Industrial
52331829,2/24/2011,UNX CN,HRT Canada Inc,PRIO3 BZ,683.05,Stock,Completed,4/29/2011,N/A,Energy
84859686,12/11/2013,UNS US,UNS Energy Corp,FTS CN,4270.68,Cash,Completed,8/18/2014,60.25,Utilities
83891615,11/18/2013,UNIT4 NA,Unit4 NV,13620Z US,1698.23,Cash,Completed,4/22/2014,38.75,Technology
47474028,8/13/2010,UNCA US,Unica Corp,IBM US,425.87,Cash,Completed,10/6/2010,21,Technology
152828958,9/26/2017,UN01 GR,Uniper SE,FORTUM FH,11531.18,Cash,Pending, ,22,Utilities
92995184,6/26/2014,ULTH US,Ulthera Inc,3135240Z GR,585.53,Cash,Completed,7/29/2014,600.0000 Mln,"Consumer, Non-cyclical"
103188375,2/25/2015,UIL US,UIL Holdings Corp/Old,IBE SM,4673.06,Cash and Stock,Completed,12/17/2015,10.5,Utilities
92415943,1/28/2014,TYY US,Tortoise Energy Capital Corp,TYG US,689.9,Stock,Completed,6/23/2014,N/A,Financial
124722038,4/28/2016,TXTR US,Textura Corp,ORCL US,602.61,Cash,Completed,6/13/2016,26,Communications
84954808,1/28/2014,TXI US,Texas Industries Inc,MLM US,2623.25,Stock,Completed,7/2/2014,N/A,Industrial
133787476,10/22/2016,TWX US,Time Warner Inc,T US,107130.77,Cash and Stock,Pending,4/22/2018,53.75,Communications
92520540,6/16/2014,TWTC US,tw telecom inc,LVLT US,7171.89,Cash and Stock,Completed,11/3/2014,10,Communications
72287251,12/24/2012,TWI MK,Tradewinds M Bhd,,1563.61,Cash,Completed,3/14/2013,9.3,"Consumer, Non-cyclical"
53568740,4/11/2011,TWF-U CN,Timberwest Forest Corp,,1288.08,Cash,Completed,6/30/2011,6.16,Basic Materials
94798496,8/11/2014,TWE AU,Treasury Wine Estates Ltd,,3412.79,Cash,Terminated,9/29/2014,5.2,"Consumer, Non-cyclical"
91440935,5/20/2014,TWE AU,Treasury Wine Estates Ltd,,3406.53,Cash,Terminated,9/29/2014,5.2,"Consumer, Non-cyclical"
105964911,5/26/2015,TWC US,Time Warner Cable Inc,9876540D US,79249.7,Cash and Stock,Completed,5/18/2016,100,Communications
84109023,2/13/2014,TWC US,Time Warner Cable Inc,CMCSA US,68404.8,Stock,Terminated,4/24/2015,N/A,Communications
108942103,6/30/2015,TW US,Towers Watson & Co,WLTW US,8166.33,Stock,Completed,1/5/2016,N/A,"Consumer, Non-cyclical"
97608639,3/16/2015,TVN PW,TVN SA,SNI US,1524.96,Cash,Completed,7/2/2015,584.0000 Mln,Communications
104063991,3/16/2015,TVN PW,TVN SA,SNI US,856.28,Cash,Completed,10/6/2015,20,Communications
121750090,3/3/2016,TUMI US,Tumi Holdings Inc,1910 HK,1710.75,Cash,Completed,8/2/2016,26.75,"Consumer, Non-cyclical"
62407361,3/12/2012,TUDO US,Tudou Holdings Ltd,YOKU US,925.12,Stock,Completed,8/24/2012,N/A,Communications
82598719,10/15/2013,TUC US,Mac-Gray Corp,0883166D US,856.55,Cash,Completed,1/9/2014,21.25,"Consumer, Non-cyclical"
58668919,10/24/2011,TUC US,Mac-Gray Corp,0342855Z US,463.78,Cash,Terminated,1/22/2012,17.5,"Consumer, Non-cyclical"
134989290,11/10/2016,TUBE US,TubeMogul Inc,ADBE US,444.22,Cash,Completed,12/20/2016,14,Technology
136842511,12/14/2016,TTS AU,Tatts Group Ltd,,5340.5,Cash,Terminated,4/28/2017,4.21,"Consumer, Cyclical"
133652449,10/19/2016,TTS AU,Tatts Group Ltd,TAH AU,5301.06,Cash and Stock,Completed,12/28/2017,0.265,"Consumer, Cyclical"
48755532,10/6/2010,TTES US,T-3 Energy Services Inc,RBN US,407.07,Cash and Stock,Completed,1/11/2011,7.95,Energy
93029378,6/27/2014,TT/ LN,TUI Travel Ltd,TUI LN,3384.46,Stock,Completed,12/17/2014,N/A,"Consumer, Cyclical"
79994154,7/30/2013,TSRX US,Trius Therapeutics LLC,CBST US,562.63,Cash,Completed,9/12/2013,13.5,"Consumer, Non-cyclical"
106713317,5/11/2015,TSRE US,Trade Street Residential Inc,IRT US,609.15,Cash and Stock,Completed,9/18/2015,3.8,Financial
129670115,12/14/2015,TSLN MM,Trina Solar Ltd,,2934.57,Cash,Completed,3/14/2017,11.6,Energy
135105135,11/14/2016,TSGI CN,Stars Group Inc/The,,4479.08,Cash,Terminated,12/20/2016,24,"Consumer, Cyclical"
103950823,3/20/2015,TSB LN,TSB Banking Group PLC,SAB SM,2545.24,Cash,Completed,7/28/2015,3.4,Financial
93558432,7/10/2014,TRW US,ZF TRW Automotive Holdings Corp,1003Z GR,12857.3,Cash,Completed,5/15/2015,105.6,"Consumer, Cyclical"
61782311,2/17/2012,TRUN US,TransUnion Intermediate Holdings Inc,,3000,Cash,Completed,4/30/2012,3000.0000 Mln,"Consumer, Non-cyclical"
143020326,3/31/2017,TRR US,TRC Cos Inc,161147Z US,615.79,Cash,Completed,6/22/2017,17.55,Industrial
63812812,4/27/2012,TRR CN,Trelawney Mining & Exploration Inc,IMG CN,498.1,Cash,Completed,6/25/2012,3.3,Basic Materials
124498327,4/25/2016,TRNC US,tronc Inc,GCI US,823.75,Cash,Terminated,11/1/2016,15,Communications
76971172,5/10/2013,TRLG US,True Religion Apparel Inc,558804Z US,635.13,Cash,Completed,7/31/2013,32,"Consumer, Cyclical"
59383516,11/21/2011,TRH US,Transatlantic Holdings Inc,Y US,3693.24,Cash and Stock,Completed,3/6/2012,14.22,Financial
55224985,6/12/2011,TRH US,Transatlantic Holdings Inc,AWHHF US,3324.35,Stock,Terminated,9/16/2011,N/A,Financial
56783921,8/7/2011,TRH US,Transatlantic Holdings Inc,BRK/A US,3249.16,Cash,Terminated,9/20/2011,52,Financial
56121477,7/12/2011,TRH US,Transatlantic Holdings Inc,VR US,2920.18,Stock,Terminated,11/28/2011,N/A,Financial
141157496,5/8/2017,TRCO US,Tribune Media Co,SBGI US,6637.04,Cash and Stock,Pending,3/31/2018,35,Communications
108253997,6/15/2015,TRAK US,Dealertrack Technologies Inc,1026Z US,4353.52,Cash,Completed,10/2/2015,63.25,Technology
43115266,1/15/2010,TRA US,Terra Industries Inc,YAR NO,4203.96,Cash,Terminated,3/12/2010,41.1,Basic Materials
87748868,2/24/2014,TQNT US,Qorvo US Inc,RFMD US,1483.88,Stock,Completed,1/2/2015,N/A,Technology
81155009,9/5/2013,TPGI US,Thomas Properties Group Inc,1448021D US,441.8,Stock,Completed,12/20/2013,N/A,Financial
79793519,4/23/2013,TPEIR GA,Piraeus Bank SA,HFSF GA,10966.97,Cash,Completed,6/25/2013,8429.0000 Mln,Financial
69599910,10/8/2012,TPCG US,TPC Group Inc,IOSP US,957.93,Cash,Terminated,12/3/2012,47.5,Basic Materials
68084055,8/27/2012,TPCG US,TPC Group Inc,,918.68,Cash,Completed,12/21/2012,45,Basic Materials
156997715,12/11/2017,TOX AU,Tox Free Solutions Ltd,CWY AU,620.28,Cash,Pending,6/30/2018,3.425,Industrial
149475876,7/27/2017,TOO US,Teekay Offshore Partners LP,BBU-U CN,610,Cash,Completed,9/25/2017,610.0000 Mln,Industrial
46822435,7/19/2010,TOMK LN,Gates Worldwide Ltd,,4765.65,Cash,Completed,9/28/2010,3.25,Industrial
102801265,2/17/2015,TOL AU,Toll Holdings Ltd,6178 JP,6270.65,Cash,Completed,6/1/2015,9.04,Industrial
61786859,2/17/2012,TNTE NA,TNT Express BV,UPS US,6853.27,Cash,Terminated,1/14/2013,9.5,Industrial
105141648,4/7/2015,TNTE NA,TNT Express BV,FDX US,4406.23,Cash,Completed,7/4/2016,8,Industrial
71789019,12/11/2012,TNS US,TNS Inc,8210273Z US,827.33,Cash,Completed,2/19/2013,21,"Consumer, Non-cyclical"
55550090,5/24/2011,TNLP4 BZ,Tele Norte Leste Participacoes SA,OIBR4 BZ,17237.61,Stock,Completed,4/9/2012,N/A,Communications
68997319,9/20/2012,TNET BB,Telenet Group Holding NV,LBTYA US,411.64,Cash,Completed,1/11/2013,35,Communications
61211787,1/30/2012,TNB US,Thomas & Betts Corp,ABBN SW,3867.01,Cash,Completed,5/17/2012,72,Industrial
80797019,8/26/2013,TMS US,TMS International Corp,0708444D US,534.82,Cash,Completed,10/17/2013,17.5,"Consumer, Non-cyclical"
51618975,1/27/2011,TMRK US,Terremark Worldwide Inc,VZ US,1739.13,Cash,Completed,4/12/2011,19,Communications
133008500,10/31/2016,TMH US,Team Health Holdings Inc,,5581.46,Cash,Completed,2/7/2017,43.5,"Consumer, Non-cyclical"
146082018,5/25/2017,TMB CN,Tembec Inc,RYAM US,839.69,Cash or Stock,Completed,11/22/2017,4.75,Basic Materials
54924015,6/1/2011,TLVTF US,Telvent GIT SA,SU FP,1746.02,Cash,Completed,9/28/2011,40,Technology
121206130,10/9/2013,TLRD US,Tailored Brands Inc,JOSB US,2274.63,Cash,Terminated,11/15/2013,48,"Consumer, Cyclical"
95040045,7/10/2014,TLP US,TransMontaigne Partners LP,NGL US,798.2,Stock,Terminated,8/15/2014,N/A,Energy
124119657,6/3/2016,TLN US,Talen Energy Corp,312903Z US,5044.77,Cash,Completed,12/6/2016,14,Utilities
119544807,1/26/2016,TLMR US,Talmer Bancorp Inc,CHFC US,1203.98,Cash and Stock,Completed,9/1/2016,1.61,Financial
100082949,12/16/2014,TLM CN,Repsol Oil & Gas Canada Inc,REP SM,12949.33,Cash,Completed,5/11/2015,8,Energy
67982487,8/23/2012,TLH CN,Talison Lithium Ltd,ROC US,672.47,Cash,Terminated,12/12/2012,6.5,Basic Materials
70921016,11/19/2012,TLH CN,Talison Lithium Ltd,0622122D CH,659.65,Cash,Completed,3/14/2013,7.5,Basic Materials
61541548,2/9/2012,TLEO US,Taleo Corp,ORCL US,1837.99,Cash,Completed,4/9/2012,46,Technology
45839113,6/7/2010,TLCR US,Talecris Biotherapeutics Holdings Corp,GRF SM,2953.94,Cash and Stock,Completed,6/2/2011,19,"Consumer, Non-cyclical"
59052017,11/7/2011,TKLC US,Tekelec Global Inc,,491.35,Cash,Completed,1/25/2012,11,Communications
90334345,5/15/2014,TKA AV,Telekom Austria AG,AMXL MM,6577.36,Cash,Completed,10/21/2014,7.15,Communications
55076867,6/6/2011,TIN US,Temple-Inland LLC,IP US,4276.47,Cash,Completed,2/13/2012,32,Industrial
135881613,11/27/2017,TIME US,Time Inc,MDP US,2520.45,Cash,Pending,3/31/2018,18.5,Communications
111721574,9/1/2015,TIG LN,Innovation Group Ltd/The,CG US,766,Cash,Completed,12/4/2015,500.0000 Mln,Technology
70668692,11/9/2012,TIE US,Titanium Metals Corp,PCP US,2867.32,Cash,Completed,1/8/2013,16.5,Basic Materials
112589628,9/16/2015,TICC US,TICC Capital Corp,TSLX US,464.31,Stock,Pending, ,N/A,Financial
96716482,9/29/2014,TIBX US,TIBCO Software Inc,389272Z US,4100.7,Cash,Completed,12/8/2014,24,Communications
109921166,7/22/2015,THOR US,Thoratec LLC,STJ US,3212.01,Cash,Completed,10/9/2015,63.5,"Consumer, Non-cyclical"
95325916,8/26/2014,THI CN,Tim Hortons Inc,BKW US,12112.26,Cash and Stock,Completed,12/15/2014,65.5,"Consumer, Cyclical"
50344110,12/9/2010,THC US,Tenet Healthcare Corp,CYH US,7335.11,Cash,Terminated,5/9/2011,7.25,"Consumer, Non-cyclical"
52681994,3/9/2011,TGM GR,Rolls-Royce Power Systems AG,,5937.2,Cash,Completed,3/13/2013,31.61,Industrial
88358222,3/7/2014,TGM GR,Rolls-Royce Power Systems AG,RR/ LN,3371.62,Cash,Completed,8/26/2014,2430.0000 Mln,Industrial
88692108,3/16/2014,TGL CN,TransGlobe Energy Corp,CRCL LN,619.76,Stock,Terminated,4/14/2014,N/A,Energy
63823112,4/26/2012,TGA-U CN,Transglobe Apartment Real Estate Investment Trust,259719Z LN,2123.79,Cash,Completed,7/3/2012,14.25,Financial
114240849,3/14/2016,TFM US,Fresh Market Inc/The,APO US,1334.43,Cash,Completed,4/28/2016,28.5,"Consumer, Non-cyclical"
119552883,1/26/2016,TEX US,Terex Corp,000157 CH,4960,Cash,Terminated,5/27/2016,31,Industrial
